	B-Cells	CD4+-T-Cells	CD8+-T-Cells	DCIS 1	DCIS 2	Endothelial	Invasive-Tumor-Core	Invasive-Tumor-Other	Invasive-Tumor-Surface	IRF7+-DCs	LAMP3+-DCs	Macrophages-1	Macrophages-2	Mast-Cells	Myoepi-ACTA2+	Myoepi-KRT15+	Perivascular-Like	Prolif-Invasive-Tumor	Stromal	Stromal-&-T-Cell-Hybrid	T-Cell-&-Tumor-Hybrid
CD68	0.710812169063094	0.28182165286565	0.329638159861364	0.381196259930288	0.436861494790782	0.471022145789985	0.185060935872304	0.252135881512529	0.224242772355363	3.09546331878137	0.637516657734958	10.1936980434594	11.2281538105419	1.20020947747303	0.693183671531005	0.375133477958494	0.610127260663989	0.210046028160235	1.19891322605822	0.493119118997339	0.363560261487057
SAT2	0.6988057511669	0.415184660108623	0.477543405040765	0.411881411925015	0.643737930475823	0.495995516031627	0.985455190856877	1.14895801327608	0.824782577968591	0.470740268966458	0.395598028615449	0.861042825782188	1.04534535727139	0.553557212413141	0.67308134633179	0.685158011805566	1.07283127487177	0.578676691357615	0.765073646123432	0.283678805757365	0.551589385262367
TMEM88	0.108252162465463	0.0244810971496192	0.0409166542413624	0.118896026089354	0.156355243850658	0.53856971594038	0.301700227622305	0.379214347525061	0.190674783839319	0.0229150721595622	0.0386148841070791	0.099841197945198	0.115485257841033	0.0775386142298865	0.0490921558752182	0.0562712504670556	0.123707679225265	0.102425803609391	0.0792100702864658	0.069503865508371	0.166021042526849
PER1	0.366297468615476	0.724615188126051	0.381745905208896	0.31848078964456	0.326217123228736	1.36269307006517	0.396189174107562	0.317475746066154	0.405671268719818	0.788766401959	1.17820720053783	1.88738754875027	3.38493505688719	2.4577559686454	1.36451552382234	0.970745193537345	1.71950711045646	0.405543211287702	1.83244679499969	0.854391099651969	0.403898245689614
AURKB	0.169978397811092	0.0819120683298232	0.108769613764357	0.299515435160973	0.378963236292123	0.1870382915715	0.33056366034323	0.382074953298805	0.319185885912135	0.0524406666841788	0.062599768380857	0.261508151897988	0.0939714099675755	0	0.168325195849548	0.131456600268977	0.307333948137708	1.96329132379357	0.158953409118511	0.023684110803744	0.328799376919914
ARHGEF15	0.0283764743476387	0.00764669807930238	0.0157593688616749	0.00603357275363427	0.0193267226623956	2.98547126999593	0.0013507958821798	0.00405308615230246	0.00335056334921253	0	0	0.0185809015020771	0	0	0.0134196799315843	0.03416937056256	0.262677929914757	0.00497693416552038	0.035776066974921	0.0441134952004517	0.0503911698289055
PIK3R6	0.415007695439547	0.0866996170465782	0.331609162425529	0.0149483026632152	0.0236695143847981	0.0802369868889605	0.0124925625457308	0.00295336518242346	0.0121300973068533	0.0663110340463171	1.00942850934605	0.968146222378779	0.932563334192383	8.12070819460614	0.0368632689063842	0.0285804638544651	0.0222390737448435	0.0019009922225964	0.0997811403128419	0.0465095430724235	0.0328467316065957
PIK3R5	0.831185535163969	1.47886580523331	1.50832200534631	0.0469775893437833	0.0465528989988648	0.206254275806376	0.0161849956864095	0.0409245678365636	0.0241403911778903	1.24111955880643	0.874381962407765	1.37271173991741	1.58886341054011	0.838652323230587	0.145269002925403	0.138082620762685	0.115281793695301	0.0291571654655253	0.143352476525772	0.541429203937871	0.483484387709859
NTN1	0.00148776668961795	0	0	0.0185806465759431	0.042141770697477	0.0372075580789461	0.0019365097036142	0.00551104475950792	0.00520197358932187	0	0.279353719198829	0.0145783207483929	0.0137852126024414	0	0.0564203910353374	0.194865306341036	0	0.0036214561741704	0.00889587710834924	0.035533572118938	0.00329217023153833
USP43	0.0283500959120325	0.0289062837519533	0.0594342640674234	0.130041381909155	0.160808174487633	0.0242274214823364	0.232567512106085	0.192835400335213	0.191578185162416	0.104739236513619	0.0215042895681616	0.0749300805725388	0	0	0.118449916253787	0.209946041687711	0.060744372870619	0.185449417060463	0.0904789988539922	0.0608816879927551	0.119802704251479
GAS7	0.271877856414043	0.150084496016771	0.571851639479213	0.118353671420904	0.0900590333295509	0.383620171169169	0.00839773556160911	0.0287792898585401	0.0402961323871653	0.496132402096496	0.261359946029419	1.3638952661237	1.22538105490699	1.97184224892165	0.452650829568642	0.258139245501152	0.27380502041964	0.0487308948103398	3.97739100681932	1.77477031740974	0.120890009275929
TMEM220	0.113760830611533	0.0421105054252142	0.0374121243157886	0.0268837986295838	0.00783655248291598	0.221725822101563	0.00454419991119565	0.082732972351702	0.00653625195107325	0.0121361579836502	0	0.248859923255256	0.309107756565354	0.952481997590876	0.355713181406272	0.153159587442186	0.270819632875404	0.0045298451482051	0.284955355745741	0.146477396430448	0.0396963777475703
ARHGAP44	0.0589713250653026	0.0103934654204209	0.0166160097763086	0.0119671143908396	0.0347340195189553	0.146798491308378	0.0305397217939255	0.046601305426566	0.0421684931293076	0	0	0.040305943945091	0.0163843909184598	0.150391770562315	0.23155044549672	0.392748134602407	0.876191717935191	0.054404831376106	0.214381673853584	0.145206374081764	0.0463033307810876
ELAC2	1.55811140277395	1.4201650051992	1.28967180408156	0.711178612544543	0.819964899943732	1.17354808473183	1.21723233648406	1.11439472950878	0.987407287351814	1.23666507357536	0.933239528819249	1.03677591340389	0.917430976102333	1.82661957479887	1.03929885410271	1.05465253910369	1.39889914166828	0.986450865583343	0.871152135607441	0.749875678510882	1.26687750528646
HS3ST3B1	0.0825991142879867	1.39308107749986	1.19290017797364	0.0254765306856607	0.0491606285010776	0.140453739430106	0.00960735918012351	0.0125714105942962	0.022223399133291	3.29005390448477	0.359848379260549	0.273319267979068	0.179019802074234	0	0.0658299045665134	0.0372735964038476	0.123000900413721	0.0401161136590936	0.267262071364998	0.805975364710366	0.441985115272252
PMP22	0.68936043187099	0.338882395566356	0.282988219035454	1.32734381676649	3.47345311035501	1.12934482315788	2.08421612296032	2.07902664154582	2.15390707873944	0.712738438918892	0.67244819991473	1.3911564522175	2.19780572339211	1.85115824003943	2.55763661295808	1.07084019449652	1.4057595687291	1.65606484016296	2.92304052470807	1.3119492177145	2.06022665813365
TEKT3	0.0168545450599322	0.0213952877219281	0.0300558051605158	0.0313586697069667	0.14651341021667	0.0430649199295381	0.152247080164634	0.106286438138238	0.125725583731253	0.0272286787489894	0	0.0299421731853665	0.0446358101644324	0	0.0541728623887235	0.0190240112342828	0.0691464436532433	0.0785019210928944	0.0324955396705489	0.113208059919295	0.0577176773560877
TRIM16	0.09510461953452	0.19028946098929	0.0707062462727401	0.299169795407564	0.445552710546451	0.339633235827992	0.170691948310892	0.090126751899519	0.145866644116358	0.235963753119983	0	0.12368022528823	0.0923205406566926	0	0.222306339363085	0.349691565098712	0.195060350779349	0.113681222322121	0.214790352852887	0.262586649534916	0.236995893141199
ADORA2B	0.0462130950677218	0.0368210545541164	0.0111739352693024	0.0156702847487023	0.0254179310256141	0.0509003220040979	0.00394719111846372	0.0124532582679487	0.0154241619199113	0.05618987683179	0	0.101262439245626	0	0	0.606881292399557	0.135207770716714	0.0468169177614023	0.00492199589515172	0.0372012429005359	0	0.0133710778943981
CENPV	0.217977646451438	0.0936721068453416	0.115404754487345	0.0295630191375921	0.0976946625262042	0.120301373551565	0.385279927426443	0.298265618596805	0.256914838578716	0.00691333443946684	0.0193074420535395	0.0545834161047579	0.00700163418141794	0	0.0928646372722263	0.200103515395813	0.149988123564901	0.3806355591872	0.0736114390191745	0.0250190144509827	0.231172626533263
UBB	1.17000500285954	0.96346706751716	1.16597551262788	1.70783293483449	2.40859549419475	1.30063691564488	2.69480690044347	2.54963163445516	2.63759951951085	1.21162425463461	0.735484509071226	1.47136944600152	0.681350131974102	0.403278561194408	1.65925973480545	1.44942959947352	1.26778450226185	3.24238230730132	1.12333549803693	1.47966253835717	2.43860799637233
TRPV2	0.701947229494017	1.15745936201126	1.62146760553866	0.0259795639093686	0.032480828204237	0.573145839063299	0.0072987481435949	0.0331667791995987	0.0248169113445991	0.500799022785501	1.33227235218785	0.822927216950727	0.781965647739107	1.42075892940585	0.0476852568391674	0.113334131550566	0.796381020457868	0.0181890097496792	0.114683777375815	0.711468314167174	0.378973094228127
TNFRSF13B	6.57437437296742	0.136777319545972	0.0356731852361392	0.0297386556282241	0.00999546233517053	0.0731691186781623	0.000697562549038647	0.00953245759108147	0.0140932073111321	0.103010081612152	0	0.0907727729710169	0.0235464814188792	0	0.0658291416804833	0.0503711245417575	0.0189635246169602	0.00829121665638126	0.0254648916835918	0.0304157611240064	0.0276640493515459
MPRIP	2.86213812174449	3.181852556548	2.99213585554427	0.987313779579426	1.53450313910981	3.51919155904499	1.80479308519448	2.03840916305099	1.72180966462441	2.15664710594547	0.592701148087152	1.41172620759837	0.916532506518531	1.25269269876353	2.92282552549504	2.0613194111243	7.3436264055249	1.71206478285378	2.50029150382565	2.32767197924942	1.77718042989747
MED9	0.470951842676436	0.216432439886036	0.319423198113441	0.22091739824412	0.278435518819205	0.256493607009734	0.393852069452287	0.303179238051146	0.448313129992372	0.554904119670431	0.142513130356253	0.244124538292366	0.251278942851819	0.40265584059082	0.340042943143174	0.331073430164142	0.211350293729078	0.364641708779953	0.343023351771663	0.268384779049094	0.324493636720017
RASD1	0.0387256871526033	0.0115769890622355	0.112059718862617	0.383599703265939	0.159898856226789	0.244175817735268	0.0402433998296044	0.0713285592340641	0.110178816559957	4.30637932991734	0	0.063526524228367	0.00983632357570035	0	0.196125621930075	0.443758226737125	1.29911698974461	0.067111929838705	0.828339476853878	0.0713778953898004	0.12697303749159
SREBF1	2.00289703194102	1.20689313712351	1.42350235496847	5.21773872030736	6.26877928537618	1.559727501064	10.2944923786787	7.77691545975732	8.42764902310861	1.43445135580068	1.30029843423353	2.34732961370528	2.11910882734276	1.4859739177688	2.7253216574175	3.09209840782042	2.3505277787111	7.13283105261503	2.02668819591619	1.49693319603803	6.34504572445898
DRC3	0.0478533274108385	0.0155215762510574	0.00952785532224784	0.0551292305373683	0.126202168232536	0.0537026001128091	0.0938505574472237	0.0817709013164547	0.0872263670633559	0	0	0.0215192621349943	0.0102417251981262	0	0.195653899900154	0.121607446224848	0.00155778332417876	0.0730773203332448	0.0593319190332997	0.0306988571565642	0.0683960756577687
FAM83G	0.0587220945359757	0.0772484948523284	0.119347966074319	0.0953769861849044	0.22401003024238	0.0629161797274555	0.115410139153014	0.161319347206965	0.168789358528242	0.0221745695678754	0	0.0788274215726812	0.0302367104386966	0	0.119783728550649	0.156361681623396	0.0448656542720823	0.145314240161137	0.0505019782934775	0.0143118845889627	0.145979990016542
MFAP4	0.150965698244538	0.0522144368875057	0.0584453462715698	0.0631500530109544	0.0482664304564083	0.149981272762077	0.00864050453606169	0.00755685448556087	0.0277542086725836	0.285458158621927	0.0667503270766027	0.0899830302767039	0.0534193895073201	0	0.114968077458317	0.0182505279426076	0.291213440413836	0.0338459518886385	2.59196254943188	1.11478414116285	0.0974742511503904
SPECC1	0.36813331046229	0.233444406008119	0.447580314232544	0.345290385689191	0.872930822461369	0.733009768953235	0.726826334898471	0.629222540961238	0.63984080255597	0.76391808658982	2.56030771148501	1.27841301568948	1.11367193861856	3.61342751748973	0.74764956396816	0.346803086688882	3.96926566183809	0.797402395922476	0.484988428336266	0.386762026351893	0.608494239666073
LGALS9	0.707778793789792	0.436523060034499	0.32425611861622	0.168737411788909	0.26899112407855	0.549576070953519	0.0983147677397488	0.171487381721228	0.09628851609614	0.873806071659956	1.79380936077195	1.87408595648141	2.10475586208306	0.679977272057568	0.19872426608038	0.313678741778504	0.350576684347978	0.121772742307315	0.655702278592639	0.572978334520282	0.216940205084519
NLK	1.64361968693456	1.06498578254465	1.16265333291821	0.701727657149499	0.912063377173164	1.54309020286676	1.25751478705657	1.34476379428644	1.11914320159668	1.05962542227098	1.84395985188347	1.25121685193306	1.90912147118006	1.80594311257544	0.774197253028746	1.05768322815531	0.611644294306978	1.03038273163436	0.880039748810997	0.964431381963838	1.05189962534139
TMEM97	0.308776216191338	0.151955324207198	0.148404010610374	0.37712305960258	0.562788561992648	0.231279166153298	1.54115518666872	1.44885197377166	1.40453471776873	0.261104895744974	0.40876454883448	0.361055731659722	0.16524653049602	0	0.383120298623908	0.194984408701179	0.201715633115831	1.71248673271395	0.270521179182547	0.121197879510263	1.15871322932574
TNFAIP1	0.370772256967851	0.211367595038305	0.224741030336628	0.334948896455038	0.469223212833448	1.52061668195298	0.419079822854109	0.451311476087352	0.453154953308408	0.232622664741382	0.460569375403579	0.217829446388951	0.248271251268205	0	0.664787665225095	0.551546721172723	0.922833206746675	0.358561004811045	0.26705873114869	0.327763825382553	0.314645090249027
SPAG5	0.341582901751647	0.180261791766533	0.214521615997351	0.405032296664414	0.63740519856849	0.27920463169661	0.697258222559927	0.923806689574232	0.566233310225426	0.421434019037637	0.137853076191395	0.436097640152497	0.17646714629	0.0775386142298865	0.363574968652533	0.204570594927661	0.277167840049216	2.86167643211917	0.316999467539521	0.119799372035115	0.758848977770256
TLCD1	0.0492832845275061	0.010747014621177	0.049617169609112	0.116862278684306	0.401368170143901	0.0816423773848047	0.328705078334106	0.343964379154695	0.3648769998294	0.192040346977287	0.0107521447840808	0.0726568882457614	0.0283569688668839	0.142118128588483	0.158896879802673	0.163404604716577	0.104177396173599	0.296687044905527	0.118742723048565	0.0628962469485824	0.266892196983128
TRAF4	2.09973339327618	0.792727883714485	0.64474622825989	2.56098559256886	3.96627501860377	1.43372904500767	4.54070274849646	4.51742825771617	4.45788939192637	7.20136363567114	1.19709259770435	0.988413641865141	0.353564276742089	0.738184308077922	2.76039660231345	3.25434152831593	1.27639237743745	3.7015311209826	1.50100633820205	0.754512794266949	3.14863337631978
FLOT2	2.28106171954389	1.94387262727107	2.08117399195824	1.15277625437293	1.51077174736715	1.6599247505559	1.41342245277372	1.48467549302259	1.67217169799055	1.79172222740599	2.72247880782791	1.51045412117947	0.50664409232166	1.35990564091899	2.20510977064463	1.56991050204571	0.90860366226662	1.64099207763433	0.914389588041763	1.53120260035772	1.87715892247359
DHRS13	0.250170309420528	0.204300123555963	0.118411297108624	0.118735220903334	0.21891993842748	0.108791842983887	0.296959433691802	0.3315970615819	0.331836415258609	0.021676423996368	0.279792071072595	0.121775289781584	0.0252196055631814	0.39100975175811	0.163853918510752	0.0991633445496072	0.0665725971972753	0.433677382967677	0.0831171981031047	0.140248849451445	0.298813027911298
ABHD15	0.469027776309639	0.35174838975545	0.648694125050888	0.0817780221736258	0.220591120571192	0.0714978440733302	0.274214865648376	0.193652867146226	0.218546121701782	6.71950968593803	0.0107521447840808	0.470709506404833	0.478784491840129	0.459909820255409	0.124658845782175	0.126608052212632	0.134417419459497	0.217018153318192	0.222298911152399	0.213128201062814	0.347438245182122
TP53I13	1.41388274196035	1.48855442655622	1.76428767347399	0.325893991377678	0.828002401735199	0.317913948006171	0.862455092692806	0.931757401344054	0.727030630649486	2.73182974112025	0.673855922392084	0.974411026193255	0.909725764726077	0.833244975990423	0.540666470839966	0.63044304849424	0.496248044715123	0.844935232051612	0.676310640713202	1.36833516548343	0.874001055203311
CRLF3	1.66604464167636	2.33528475023406	1.8002034171153	0.217252893487396	0.402564211501483	0.702579593760646	0.344766572144517	0.391745753920972	0.262005765152953	1.48182328524959	1.02864142256348	1.40190993283003	1.27188828939325	0.54395857954642	0.464010396695054	0.578846169704775	0.692088988840334	0.355926054647669	0.468797482474746	1.77130211471904	0.873675125109776
ATAD5	0.348827137721014	0.213209337051396	0.334671495543901	0.217081360195919	0.392149569166842	0.190006782542233	0.499063062707916	0.726406707665433	0.419973019500402	0.226186670486321	0.194153242452262	0.367681534133787	0.277445062626161	0.203471218996073	0.327461524237599	0.146567621259863	0.306520930836323	1.24547562175996	0.168140657238628	0.173867891977802	0.443233595583094
ADAP2	0.174450031069906	0.0797214352567307	0.120820877819599	0.0750719462127164	0.102540631671335	0.289961490959462	0.185590800624318	0.146112751533774	0.143352288489844	0.291206360794545	0.197072619529705	4.28212760354057	14.250722269595	0	0.270326855118679	0.121728948441222	3.46331076983455	0.0869233845902806	0.229195979989427	0.0811568043750589	0.106874750788624
RNF135	0.407470111029115	0.21203632762384	0.16936637335605	0.271178241288179	0.410965139178131	0.252731497962196	0.402721122592567	0.432777363583129	0.514658959124568	0.226365404401738	0.27570615238279	1.40707797389598	3.89646141798187	0	0.45087776599696	0.277248588877467	1.36987133337167	0.396725823617115	0.270678935815226	0.405860834755769	0.288114748639218
EVI2B	3.10341378330988	1.69707187762631	1.92624277670489	0.0490708432306707	0.0762152038053433	0.200022906346562	0.0258895345982576	0.0151424789076464	0.0225353867972815	2.04298905700274	0.21582986924165	1.56631039021576	0.691004493733636	1.40524207372947	0.154373290966515	0.138978080800407	0.147642741179754	0.0416618505015363	0.151162581146482	0.838971361814108	0.526650931220074
EVI2A	1.26502513097284	1.49520374985764	1.54107034867561	0.030759598824229	0.0215740902841425	0.0731396764731309	0.0141787508391759	0.0870809782660056	0.0249195218989749	0.890199193639175	0.828844583284197	1.18195371766162	0.698773626611649	4.12914408900126	0.158983032721792	0.1042755487511	0.0424657248995409	0.0196200475579687	0.16443599374253	1.09569031012256	0.505663695692975
RAB11FIP4	0.871975739090207	0.811854435923789	0.90060826385261	0.484653135188114	0.875621995231311	0.136428253561885	0.758619974217739	0.616966333696274	0.83518262490918	0.390187546775038	2.55723236434181	0.467761179913855	0.109751442756376	0.152870136818772	0.442023169107731	0.458879658346079	0.230500586259866	0.633303841155484	0.246177154486946	0.563086554855333	0.839519769247137
TMEM98	0.0201231344586151	0	0.0560225648650954	0.0305545782201941	0.0399713259865852	0.172075447151027	0.0107698368010951	0.0436423657518573	0.0132980101427526	0.0653238543764368	0.1850104530906	0.0211302458697416	0.0740583599402797	0	0.62448698409894	0.34735716120775	0.403132629974599	0.043566416580702	0.622986753086197	0.422248584018529	0.0200142137070409
CCL2	0.0767021918199112	0.00723356606126541	0.0828824176458374	0.0298811593703194	0.0387995332048327	0.415076081260515	0.0291369886328657	0.00609491135019349	0.0237006323563727	0	0	0.369785821308047	0.621523933346988	1.07767306745986	0.532430846303371	0.17962394988181	0.556138070686909	0.00917547922581867	1.12864234142549	0.564356386150753	0.0769573136829997
CCT6B	0.0570393521220244	0.0201659504350565	0.101547794240156	0.0612777070574989	0.0681234383652689	0.0445776119029024	0.099502830786479	0.176743572599034	0.168706873385175	0.180458473795747	0	0.106075053061786	0.0330893447590561	0	0.20638443851619	0.19939121099007	0.0122197253250141	0.081439570331739	0.129590807286406	0.0113818473193473	0.0694257078770494
ZNF830	0.988713729704933	0.753163738872872	1.1099406075625	0.28389303342528	0.27752700635095	0.378810663593732	0.395947296003007	0.49402192633435	0.398665296580151	0.99372277399271	0.532028182543495	0.518998801907469	0.523819367348544	1.49123372743389	0.332943839605706	0.461556641642626	0.492160723182675	0.413961883632122	0.382207829811763	0.558302123879737	0.456779090256979
RFFL	0.751504209639794	1.42654095286866	1.32190947467695	0.508450756053495	0.376700269239649	0.435299125217545	0.370554769580279	0.389463810832339	0.457313285419167	0.543657109535114	0.486986421257845	0.651557633895963	0.324972780354841	0.75766838347329	0.468929494165384	0.478677876565743	0.352727296946509	0.371489933868813	0.449718621160664	1.00613451018938	0.742027722651562
SLFN5	0.825899933034466	7.263800888672	6.18871691784214	0.173337778446552	0.482112069250327	1.8352754162567	0.0706656803041539	0.206633715910854	0.183061786804848	1.07552212635125	1.0617022963606	1.24104140535717	0.58916708809847	3.46023128868875	0.595279494324529	1.13219993022697	0.934857202469337	0.128802156317278	0.892209298749238	4.16726618831714	1.61241394806946
SLFN11	1.06602824906962	1.08334341287424	1.1236663713816	0.0677430049127454	0.0421855817529217	0.959158322560523	0.00342089751360095	0.0051392693034724	0.0254009164258547	1.21094241583933	0.200452844572252	0.975109258789093	1.34658422158973	0	0.160705299219019	0.0994364384411617	1.33523455107091	0.0322966803548173	1.09853529589868	1.06135457740164	0.404712193192798
SLFN12L	0.201120158095317	1.44035002175727	2.12617689603836	0.0348620113742553	0.00883015387604169	0.112385425095999	0.00132404254159531	0	0.0134826838403497	0	0.0107521447840808	0.161014181509407	0	0	0.0402970192372783	0.16397048749768	0.177854235945634	0.0132433867169964	0.0924432481616639	0.765971375219622	0.543289189513977
AP2B1	0.217882764191798	0.52027822527705	0.572183363993146	0.228396555406036	0.265226419658324	0.411727790838829	0.217309178643074	0.262946630381924	0.196452113413971	0.183688590411168	0	0.263636057134391	0.280566048751092	0.247371675943104	0.342817801592384	0.328680565929587	0.3869023706333	0.293144882373915	0.238581573429805	0.19262686766939	0.313194837563428
TAF15	0.642063936609783	0.751310532916479	1.05508216357167	0.532392842248648	0.391874842944618	0.572357352013519	0.511106962656896	0.668225496987823	0.539893244554329	0.7546685586435	0.287967399382413	0.535660140562765	0.449092504878409	0.558588435651454	0.434234230890541	0.356728141691063	0.548534858371665	0.552711988284509	0.403359705255924	0.817714880171004	0.528785264136708
MMP28	0.00158285953071381	0.00780060407877986	0	0.0193973935787616	0.00394633325884176	0.38259575492964	0.00181014483867202	0.004880835076926	0.0011176554185044	0	0	0.00420883343124284	0	0	0.0506849898624589	0.000837092716724142	0	0.00201808037957696	0.102443324094457	0.0417014178482068	0
CCL5	0.70803005830333	3.727424508657	18.1604433404167	0.223354377059891	0.0938177869947357	0.457180808789972	0.0225120792986396	0.0221873216464243	0.113130920935926	0.523938430507082	0.0107521447840808	1.33760032059887	0.133650094635424	0	0.413318329561563	0.497905329454609	0.318682680841441	0.0893263832098416	0.49836019734647	4.92368758836319	2.88521975998863
RDM1	0.0130705868516056	0.048118268145346	0.0490979787328182	0.0308733721932656	0.0370455046971152	0.0260476641554978	0.0258484940452845	0.00903297154750398	0.0350413132911686	0.00493929117220246	0	0.0177534238268635	0	0.148423005565863	0.021923583261947	0.0156958997277923	0.0124586528458678	0.132128453193468	0.0167816526779998	0.126550832201567	0.0312754025142443
CCL14	0.0133781919318873	0.0254959041581021	0.00321188139164397	0.00927237975209969	0.065687909808386	5.68543895875742	0.000855374176794341	0.00846539740907042	0.00752859293144998	0.0446763644161693	0	0.0348558396476461	0.321958459323705	0	0.0231935003874951	0.00185688873875698	0.319147478793573	0.0116600979365135	0.056562611474348	0.00991937531742001	0.0424311426441071
CCL3	0.0663944536842126	0.0459476065206984	0.170081847036576	0.014730387935311	0.0381141915549242	0.019551241810137	0.00605907768228906	0.0224006279932216	0.0104090029158651	0.0591457186196254	0	0.92507462577925	1.60341540721866	0	0.0310830426970713	0.0158391376673725	0	0.0128080034377537	0.0450469051645745	0.0352688900174934	0.047585960122937
CCL4	0.0909335649346479	0.0888158927498653	1.88198780750291	0.0346844068544952	0.00732760071561484	0.0212465965847928	0.00402474945566083	0.00660068026180399	0.00895986309128278	0.0634269941220148	0	0.676880946190306	0.918813759252156	0	0.0255325285446325	0.0724563270795319	0.10120004486908	0.0098604729246063	0.0245073651985038	0.424451377932821	0.247887521833087
GGNBP2	2.49483867496345	2.29807556255911	2.27810022239744	0.861078689276708	0.750929526332946	1.32753099205751	0.673627328685904	0.665297363164143	0.790446135724709	3.44692203396272	1.36114350391563	1.44356547800335	1.80307223164534	1.63944905904058	1.11642463842654	1.10194466088525	1.23106004079109	0.734594512270653	1.03224429043628	1.25072680506412	1.04685343446571
AATF	1.15265246930943	1.61604992096353	1.76875948992989	0.634911274727478	0.595673129837367	0.846110322165612	0.637273239026527	0.543328922428126	0.572766835695982	1.27837631971499	0.94552530601145	0.898339350656964	0.814767318060142	1.32761200797812	0.708656864833602	0.68396129261701	0.985272661493224	0.663367989066604	0.720295920331141	1.39667554333624	0.868828846258748
SYNRG	3.52178252557227	5.47337707065152	6.66034478728682	0.657862389274877	0.578997372339875	1.78744175711777	0.696770953959559	0.539508392850987	0.613100841574325	3.21507228881328	1.55226363847074	2.09761705058944	2.71535429647724	2.97049988881496	1.47018886598977	1.27920764851232	1.4183303580111	0.558988601355562	1.36148738720634	3.23636307927314	1.88195161650167
SOCS7	0.418404966438581	0.252013317190445	0.252106985834927	0.227234297112265	0.25235487922784	0.196674904830075	0.286388733528938	0.194656191893905	0.266075749381775	0.332064379335673	0.391848718899034	0.273940540842432	0.323916890409391	0.362000333599311	0.210184670967348	0.413310355458496	0.236904773826366	0.247428335930562	0.399876734473851	0.284179379630638	0.212863906576341
ARHGAP23	0.0415455730592026	0.0589613618745986	0.0852868433379128	0.176437182080705	0.0369610207142988	3.55679422449365	0.00874809541619282	0.0135615606612771	0.018138636870449	0.0740726167611171	0	0.0985066020469996	0.132518078515442	0.570088227124742	0.857673423483423	0.162592660536986	0.945675915271897	0.0277946216311567	0.526083991199278	0.105714011616658	0.0583629502313067
SRCIN1	0.0875451532533589	0.0437797487005755	0.0301438065885167	0.308263849562913	0.371354868528642	0.0712480949331054	0.312275900841175	0.318756015750596	0.413615144672592	0.0444384057857345	0.226145707861974	0.0653339909882957	0.0155054509809542	0.185360247641291	0.175933556495638	0.569168477717143	0.0611594043443641	0.274446005093127	0.068858665177488	0.0661124692298622	0.315519885405306
MLLT6	2.63918847191325	4.82853611722039	4.16458627468875	2.20124807288681	1.24944450801662	2.13518333036272	1.74605112391805	1.8896213053008	1.81108385062373	1.8101151125226	2.96294688823707	1.78276663256964	2.0649070566793	1.35371265923006	2.02900943848843	2.85380060222222	2.59847348232543	1.67794956327613	1.77047364384336	4.21464090205814	2.24946091243221
PCGF2	0.426097838054467	0.149194412865715	0.11780388773305	1.1316691116332	0.740760237941579	1.53482662942226	1.20452206545575	1.35477943613588	0.994484632409048	0.141681723470798	0.215820814908566	0.393440270440659	0.148960648994083	0.328595696719138	0.890626131512715	0.857787624183438	1.36663324980217	0.902479288120368	0.703211451103296	0.432262621546429	0.739747965881629
LASP1	3.65793738996656	3.5573186542348	4.71048994616401	12.0715805240881	16.0400589851117	3.89340799328337	5.23734649762721	5.86689388776606	6.50479698898998	4.3776360167984	2.91233979902981	4.19168556683169	2.26939809778054	1.67553584679506	6.54029629634424	5.45297326034551	4.83700509544328	4.83670530517254	3.71288993405279	3.15653984389231	7.36847112107728
LINC00672	0.29692789153638	0.300834579338743	0.310746361052344	0.513479216470356	1.07766174929553	0.0872649978108696	0.356794841664045	0.364132472965474	0.27621079209574	0.193584201420976	0.136875763122117	0.21827964302512	0.091874098943639	0.580799345932518	0.203445327143962	0.0971632406825138	0.169667526080832	0.237252307298009	0.128091110231861	0.269955574403963	0.285125728329858
PLXDC1	0.210090419008323	0.760219373464062	2.36629657370645	0.100727213409996	0.0453421350699456	0.824619600668494	0.0358803840486565	0.0153559924706751	0.0392008711793337	0.37126682044093	0.0667503270766027	0.479074730849318	2.0260030777648	0	0.249115272327749	0.219079421363755	9.46190830141264	0.030377596452761	5.36009348719106	1.7438619655474	0.541432526962958
STAC2	0.0303272710207348	0.0201573235413652	0.0372043562265193	0.131356646604715	0.0468990483783736	0.0203279868682878	0.00390277850176977	0	0.0338098308561208	0	0	0.0612757964455752	0	0	1.63190155181668	3.13715907086395	0.00826364668593923	0.0257369224834019	0.028257798993544	0.0238031762958449	0.00350715986686821
PPP1R1B	0.347799563324162	0.301704371494531	0.28297771594994	0.99608677389532	4.0187536887205	0.353035047563968	1.76832496736162	2.03440147640004	1.61177932848188	0.249313412838865	0.0300595868376203	0.396392176262472	0.149081354960538	0.242665437161785	1.44368794412457	1.57345554633125	0.458209567139579	1.20738114434584	0.569183918048676	0.311182067557021	1.6347959254052
STARD3	5.13918228983716	3.81758821718773	3.22026718284696	16.7918368570305	12.6780632033889	4.55340770873428	24.6372858307678	23.4483125428879	22.8159470256647	3.94695049695376	1.99429847252386	4.90973565534775	2.78441443992679	2.3844020071583	5.89945909232588	5.03723664534593	4.67496913775537	22.5797652405754	4.94620566616694	3.73783055937182	14.8753648651794
